ZipCode,Start_Lng_Representative,Start_Lat_Representative,Date,DelayFromTypicalTrafficMins,Coordinates
94550-9544,-121.697243,37.695889,2016-11-28,4.55000019073486,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2016-12-06,0.479999989271164,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-02-08,2.83999988436699,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-02-14,3.54999995231628,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-02-22,8.31999969482422,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-03-28,3.98000001907349,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-03-30,0.180000007152557,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-09-11,3.48000001907349,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-09-12,0.600000023841858,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-09-19,0.419999986886978,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-09-25,2.98000001907349,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-09-26,4.48000001907349,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-10-02,4.05000019073486,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-10-03,7.35000002384186,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2017-10-31,5.05000019073486,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-01-09,4.67000010609627,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-01-30,2.59999990463257,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-05-09,3.36999988555908,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-06-08,2.13000011444092,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-06-19,0.400000005960464,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-07-10,2.95000004768372,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-07-12,4.76999998092651,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-07-26,2.04999995231628,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-08-22,3.32999992370605,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-09-24,2.34999990463257,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-09-25,2.92000007629395,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-09-26,3.59999990463257,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-10-10,1.32000005245209,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2018-10-25,4.96999979019165,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2020-10-26,3,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2021-09-10,4,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2021-09-24,4,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2021-10-08,5,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2021-10-22,10,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2021-12-03,4,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2022-04-29,5,"(37.695889, -121.697243)"
94550-9544,-121.697243,37.695889,2022-05-20,5,"(37.695889, -121.697243)"
94550-9603,-121.786072,37.646458,2017-05-05,0.25,"(37.646458, -121.786072)"
94550-9603,-121.786072,37.646458,2017-09-05,9.27000045776367,"(37.646458, -121.786072)"
94550-9603,-121.786072,37.646458,2017-09-14,7.76999998092651,"(37.646458, -121.786072)"
94550-9603,-121.786072,37.646458,2017-12-07,6.61999988555908,"(37.646458, -121.786072)"
94550-9603,-121.786072,37.646458,2020-05-07,4,"(37.646458, -121.786072)"
94550-9637,-121.791832,37.642879,2016-09-30,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2016-10-08,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2016-11-11,9.63000011444092,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2017-01-09,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2017-01-28,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2017-01-31,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-04-23,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-05-01,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-05-06,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-05-08,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-05-13,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-06-18,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-07-09,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-08-19,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-09-04,0,"(37.642879, -121.791832)"
94550-9637,-121.791832,37.642879,2019-10-22,4,"(37.642879, -121.791832)"
94550-9706,-121.691841,37.694309,2016-04-11,4.09999990463257,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2016-05-03,6.67999982833862,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2016-10-31,5.94999980926514,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2016-12-08,6.55000019073486,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-02-08,7.83999979496002,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-05-12,0.569999992847443,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-08-10,3.36999988555908,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-08-24,5.23000001907349,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-08-25,20.269999474287,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-10-03,1.75,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-10-25,3.76999998092651,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-11-20,1.02999997138977,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2017-11-27,3.5699999332428,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-03-29,0.629999995231628,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-04-27,0.730000019073486,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-05-18,1.54999995231628,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-06-23,7.59999990463257,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-07-16,0,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-07-30,6.25,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-08-23,3.3199999332428,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-10-16,1.41999995708466,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-10-29,2.48000001907349,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-11-08,0,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-11-13,0.930000007152557,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-11-15,1.82000005245209,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2018-12-03,2.3199999332428,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2020-09-29,7,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2020-11-01,8,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2020-11-15,5,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2020-12-24,3,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-02-14,4,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-03-05,4,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-03-27,4,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-04-09,4,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-05-06,2,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-05-26,2,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-07-23,2,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-07-26,7,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-07-27,2,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-09-17,5,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-10-15,16,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-11-13,14,"(37.694309, -121.691841)"
94550-9706,-121.691841,37.694309,2021-12-03,5,"(37.694309, -121.691841)"
94550-9722,-121.692291,37.665291,2019-02-02,9.22999954223633,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2019-02-21,7.26999998092651,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2019-05-14,1.95000004768372,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2019-10-15,5,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2019-10-24,2,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2020-02-01,1,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2020-03-09,2,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2020-04-25,3,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2020-08-08,4,"(37.665291, -121.692291)"
94550-9722,-121.692291,37.665291,2020-08-25,17,"(37.665291, -121.692291)"
94550-9723,-121.688232,37.665264,2016-05-09,6.07000017166138,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2019-03-19,14.5799999237061,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2019-04-01,6.67999982833862,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2019-09-02,7,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2020-07-27,0,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2021-05-14,6,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2021-07-30,8,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2021-08-04,7,"(37.665264, -121.688232)"
94550-9723,-121.688232,37.665264,2022-07-22,10,"(37.665264, -121.688232)"
94550-9724,-121.684799,37.664394,2017-11-03,1.70000004768372,"(37.664394, -121.684799)"
94550-9724,-121.684799,37.664394,2018-07-09,8.38000011444092,"(37.664394, -121.684799)"
94550-9724,-121.684799,37.664394,2018-07-26,30.8500003814697,"(37.664394, -121.684799)"
94550-9724,-121.684799,37.664394,2018-10-11,2.09999990463257,"(37.664394, -121.684799)"
94550-9724,-121.684799,37.664394,2018-10-12,0,"(37.664394, -121.684799)"
94550-9724,-121.684799,37.664394,2018-11-06,7.05000019073486,"(37.664394, -121.684799)"
94550-9725,-121.66832,37.653309,2016-05-09,6.69999980926514,"(37.653309, -121.66832)"
94550-9725,-121.66832,37.653309,2017-06-10,8.44999980926514,"(37.653309, -121.66832)"
94550-9725,-121.66832,37.653309,2019-07-29,9,"(37.653309, -121.66832)"
94550-9725,-121.66832,37.653309,2020-04-17,4,"(37.653309, -121.66832)"
94550-9725,-121.66832,37.653309,2020-05-03,4,"(37.653309, -121.66832)"
94550-9726,-121.662964,37.650478,2016-04-18,0,"(37.650478, -121.662964)"
94550-9726,-121.662964,37.650478,2017-08-25,6.88000011444092,"(37.650478, -121.662964)"
94550-9726,-121.662964,37.650478,2019-03-19,8.60000038146973,"(37.650478, -121.662964)"
94550-9730,-121.628212,37.645718,2016-09-22,0,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2016-10-01,0,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2016-11-11,0.0199999995529651,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2017-03-29,12.5200004577637,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2017-08-25,32.9000004529953,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2017-09-11,1,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2017-10-31,5.69999980926514,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2019-06-16,9,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2019-07-29,3,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2019-09-18,5,"(37.645718, -121.628212)"
94550-9730,-121.628212,37.645718,2019-09-22,8,"(37.645718, -121.628212)"
94550-9747,-121.67276,37.662041,2017-10-03,8.11999988555908,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2017-12-13,9.44999980926514,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2018-06-27,7.01999998092651,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2018-07-26,11.4499998092651,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2018-08-31,1.70000004768372,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2019-02-05,8.02000045776367,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2019-03-05,2.76999998092651,"(37.662041, -121.67276)"
94550-9747,-121.67276,37.662041,2019-05-08,4.67999982833862,"(37.662041, -121.67276)"
94550-9749,-121.668579,37.654564,2017-12-13,3.5,"(37.654564, -121.668579)"
94550-9749,-121.668579,37.654564,2021-06-14,10,"(37.654564, -121.668579)"
94550-9763,-121.669197,37.658138,2016-05-09,6.36999988555908,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2016-07-25,0,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2016-08-11,0,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2016-08-23,0,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2017-09-11,9.64999961853027,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2018-09-04,7.32999992370605,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2019-03-19,11.0299997329712,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2019-03-25,13.0500001907349,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2019-08-02,6,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2019-11-08,6,"(37.658138, -121.669197)"
94550-9763,-121.669197,37.658138,2020-07-29,6,"(37.658138, -121.669197)"
94550-9770,-121.709129,37.695766,2018-02-09,8.02999973297119,"(37.695766, -121.709129)"
94551-4911,-121.751976,37.691227,2016-10-05,0,"(37.69122700000001, -121.751976)"
94551-4911,-121.751976,37.691227,2017-10-13,12.7700004577637,"(37.69122700000001, -121.751976)"
94551-4911,-121.751976,37.691227,2018-05-09,3.11999988555908,"(37.69122700000001, -121.751976)"
94551-4911,-121.751976,37.691227,2020-03-22,4,"(37.69122700000001, -121.751976)"
94551-4911,-121.751976,37.691227,2022-08-24,4,"(37.69122700000001, -121.751976)"
94551-4913,-121.747597,37.694,2017-09-21,7.82000017166138,"(37.694, -121.747597)"
94551-4913,-121.747597,37.694,2018-02-10,14.8299999237061,"(37.694, -121.747597)"
94551-4913,-121.747597,37.694,2018-07-21,3.33000010251999,"(37.694, -121.747597)"
94551-4913,-121.747597,37.694,2020-08-07,19,"(37.694, -121.747597)"
94551-4913,-121.747597,37.694,2021-09-29,5,"(37.694, -121.747597)"
94551-4967,-121.747238,37.694252,2017-06-20,4.55000019073486,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2018-01-23,0.0700000002980232,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2019-08-17,12,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2019-12-04,3,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2020-03-24,4,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2020-08-15,5,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2021-05-06,5,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2021-08-04,4,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2021-09-07,3,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2021-09-17,5,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2021-10-15,4,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2022-04-27,5,"(37.694252, -121.747238)"
94551-4967,-121.747238,37.694252,2022-08-17,5,"(37.694252, -121.747238)"
94551-8224,-121.705742,37.715309,2020-02-05,18,"(37.71530900000001, -121.705742)"
94551-8224,-121.705742,37.715309,2020-06-26,24,"(37.71530900000001, -121.705742)"
94551-8815,-121.773758,37.698879,2019-09-03,9,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2019-11-23,3,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2020-02-29,6,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2020-04-18,6,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2020-07-13,3,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2020-08-05,9,"(37.698879, -121.773758)"
94551-8815,-121.773758,37.698879,2021-02-12,4,"(37.698879, -121.773758)"
94551-9100,-121.669563,37.739445,2019-02-13,5.69999980926514,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-05-10,4.37000000476837,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-05-25,9,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-06-25,4,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-07-31,5,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-08-31,6,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-09-25,1,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-12-14,1,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2019-12-17,7,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-06-27,7,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-07-04,7,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-07-22,5,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-08-03,15,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-08-24,19,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-08-25,33,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-09-25,3,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2020-11-28,9,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2021-03-27,8,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2021-11-13,16,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2022-03-06,2,"(37.739445, -121.66956299999998)"
94551-9100,-121.669563,37.739445,2022-05-05,4,"(37.739445, -121.66956299999998)"
94551-9102,-121.661888,37.743889,2019-01-22,1.92999994754791,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2019-05-10,4.46000015735626,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2019-05-25,2,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2019-08-07,3,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2019-11-28,2,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-01-02,3,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-04-26,6,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-06-22,6,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-08-03,3,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-08-24,19,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-08-25,6,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-09-24,5,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2020-12-27,6,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2021-06-08,2,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2021-07-26,3,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2021-09-05,6,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2022-07-07,2,"(37.743889, -121.661888)"
94551-9102,-121.661888,37.743889,2022-07-29,8,"(37.743889, -121.661888)"
94551-9105,-121.723145,37.741543,2016-04-12,0.649999976158142,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-04-13,1.32000005245209,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-04-21,1.5,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-04-25,2.63000011444092,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-10,4.38000011444092,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-12,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-17,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-18,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-19,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-05-25,0.430000007152557,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-02,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-07,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-08,0.319999992847443,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-14,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-20,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-28,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-06-30,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-07-09,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-07-11,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-07-19,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-07-25,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-07-26,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-02,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-09,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-15,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-16,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-22,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-25,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-26,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-30,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-08-31,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-09-01,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-09-06,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-09-12,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-04,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-18,0.879999995231628,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-20,7.84999990463257,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-21,5.11999988555908,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-24,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-10-25,3.04999995231628,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-11-01,2.01999998092651,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-11-16,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-11-21,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-02,5.98000001907349,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-05,3.27999997138977,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-08,3.36999988555908,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-12,3.90000009536743,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-14,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2016-12-15,5.78000020980835,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-01-05,3.65000009536743,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-01-10,3.79999995231628,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-01-23,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-01-24,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-01-26,9.47999954223633,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-03,3.48000001907349,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-06,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-07,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-14,1.87000000476837,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-15,5.34999990463257,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-16,0.779999971389771,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-23,0.899999976158142,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-24,4.67000007629395,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-02-28,2.17000007629395,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-03-03,5.30000019073486,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-03-08,2.11999988555908,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-03-13,3.47000002861023,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-03-14,5.90000009536743,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-03-16,4.5,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-03,5.03000020980835,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-10,6.32000017166138,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-11,1,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-19,6.36999988555908,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-24,0,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-04-27,2.77999997138977,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-05-01,9.02999973297119,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-05-04,4.09999990463257,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-05-05,2.23000001907349,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-05-09,4.21999979019165,"(37.741543, -121.723145)"
94551-9105,-121.723145,37.741543,2017-05-22,1.33000004291534,"(37.741543, -121.723145)"
